path,example_value,MIO=keep in EcoTaxa,Lotty=keep in EcoTaxa,CEFAS=keep in EcoTaxa,SYKE=keep in EcoTaxa,LOG =keep in EcoTaxa,explanation,Comments
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.SyncPulseValue,-1,FALSE,FALSE,FALSE,FALSE,FALSE,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.hasI2CPMTLevel,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.CytoSenseOpticalUnitProperty,0,FALSE,FALSE,FALSE,FALSE,FALSE,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.LaserColor,0,FALSE,FALSE,FALSE,FALSE,FALSE,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.LaserColorName,Undefined laser,FALSE,FALSE,FALSE,FALSE,FALSE,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.DualFocus,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.PMTLevel_id,0,FALSE,FALSE,FALSE,FALSE,FALSE,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.PMTLevel_min,0,FALSE,FALSE,FALSE,FALSE,FALSE,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.PMTLevel_max,0,FALSE,FALSE,FALSE,FALSE,FALSE,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.Channel_Type,2,FALSE,FALSE,FALSE,FALSE,FALSE,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.Description,FWS L,FALSE,FALSE,FALSE,FALSE,FALSE,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.IsFilteredLFChannel,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.IsHFplusLFchannel,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.LF_HardwareChannelIndex,-1,FALSE,FALSE,FALSE,FALSE,FALSE,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.HF_HardwareChannelIndex,-1,FALSE,FALSE,FALSE,FALSE,FALSE,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.IsHWChannel,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.HW_channel_id,0,FALSE,FALSE,FALSE,FALSE,FALSE,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.DefaultLineType,0,FALSE,FALSE,FALSE,FALSE,FALSE,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ID,6,FALSE,FALSE,FALSE,FALSE,FALSE,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.Description,FWS R,FALSE,FALSE,FALSE,FALSE,FALSE,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.DefaultColor,Black,FALSE,FALSE,FALSE,FALSE,FALSE,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.Channeltype,3,FALSE,FALSE,FALSE,FALSE,FALSE,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.VirtualChannelType,0,FALSE,FALSE,FALSE,FALSE,FALSE,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.hasLowCheck,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.lowcheck,0,FALSE,FALSE,FALSE,FALSE,FALSE,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.lowcheckID,0,FALSE,FALSE,FALSE,FALSE,FALSE,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.name,FWS R,FALSE,FALSE,FALSE,FALSE,FALSE,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.visible,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.highsensitivity,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.color,Black,FALSE,FALSE,FALSE,FALSE,FALSE,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.SyncPulseValue,-1,FALSE,FALSE,FALSE,FALSE,FALSE,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.hasI2CPMTLevel,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.CytoSenseOpticalUnitProperty,0,FALSE,FALSE,FALSE,FALSE,FALSE,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.LaserColor,0,FALSE,FALSE,FALSE,FALSE,FALSE,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.LaserColorName,Undefined laser,FALSE,FALSE,FALSE,FALSE,FALSE,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.DualFocus,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.PMTLevel_id,0,FALSE,FALSE,FALSE,FALSE,FALSE,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.PMTLevel_min,0,FALSE,FALSE,FALSE,FALSE,FALSE,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.PMTLevel_max,0,FALSE,FALSE,FALSE,FALSE,FALSE,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.Channel_Type,3,FALSE,FALSE,FALSE,FALSE,FALSE,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.Description,FWS R,FALSE,FALSE,FALSE,FALSE,FALSE,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.IsFilteredLFChannel,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.IsHFplusLFchannel,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.LF_HardwareChannelIndex,-1,TRUE,FALSE,FALSE,FALSE,FALSE,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.HF_HardwareChannelIndex,-1,FALSE,FALSE,FALSE,FALSE,FALSE,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.IsHWChannel,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.HW_channel_id,1,FALSE,FALSE,FALSE,FALSE,FALSE,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.DefaultLineType,1,FALSE,FALSE,FALSE,FALSE,FALSE,PMT channel description,
instrument.measurementSettings.CytoSettings.CytoSettings.NumberOfLasers,1,FALSE,FALSE,FALSE,FALSE,FALSE,PMT channel description,
instrument.measurementSettings.CytoSettings.SmartTriggerCombinationType,0,FALSE,FALSE,FALSE,FALSE,FALSE,"smart trigger, more than one?",
instrument.measurementSettings.CytoSettings.SmartTriggerSettings.ChannelName,FL Red,FALSE,FALSE,FALSE,FALSE,FALSE,smart trigger channel,
instrument.measurementSettings.CytoSettings.SmartTriggerSettings.ParameterName,Maximum,FALSE,FALSE,FALSE,FALSE,FALSE,smart trigger channel parameter name,
instrument.measurementSettings.CytoSettings.SmartTriggerSettings.Parameter,2,FALSE,FALSE,FALSE,FALSE,FALSE,smart trigger channel parameter,
instrument.measurementSettings.CytoSettings.SmartTriggerSettings.Minimum,50,FALSE,FALSE,FALSE,FALSE,FALSE,smart trigger channel parameter value (min),
instrument.measurementSettings.CytoSettings.SmartTriggerSettings.Maximum,2147483600,FALSE,FALSE,FALSE,FALSE,FALSE,smart trigger channel parameter value (max) ,
instrument.measurementSettings.CytoSettings.SmartTriggerSettings.ChannelListID,3,FALSE,FALSE,FALSE,FALSE,FALSE,,
instrument.measurementSettings.CytoSettings.SmartTriggerSettingDescription,FL Red Maximum > 50,TRUE,TRUE,TRUE,TRUE,FALSE,summary of smart trigger,
instrument.measurementSettings.CytoSettings.SmartTriggeringEnabled,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,smart trigger enabled (TRUE/ FALSE),
instrument.measurementSettings.CytoSettings.RemoteSettings.Port,6662,FALSE,FALSE,FALSE,FALSE,FALSE,cyto settings,
instrument.measurementSettings.CytoSettings.RemoteSettings.Mode,0,FALSE,FALSE,FALSE,FALSE,FALSE,cyto settings,
instrument.measurementSettings.CytoSettings.RemoteSettings.BandWidth,1000,FALSE,FALSE,FALSE,FALSE,FALSE,cyto settings,
instrument.measurementSettings.CytoSettings.RemoteSettings.DefaultDownloadLocation,\My CytoSense\Datafiles\Cloud\,FALSE,FALSE,FALSE,FALSE,FALSE,cyto settings,
instrument.measurementSettings.CytoSettings.RemoteSettings.Protocol,3,FALSE,FALSE,FALSE,FALSE,FALSE,cyto settings,
instrument.measurementSettings.CytoSettings.SendMail,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,cyto settings,
instrument.measurementSettings.CytoSettings.EmailAddress,,FALSE,FALSE,FALSE,FALSE,FALSE,cyto settings,
instrument.measurementSettings.CytoSettings.FunctionGeneratorSettings.enableFunctionGenerator,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,cyto settings,
instrument.measurementSettings.CytoSettings.FunctionGeneratorSettings.enableIIFTriggerGenerator,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,cyto settings,
instrument.measurementSettings.CytoSettings.FunctionGeneratorSettings.levelHighNormal,100,FALSE,FALSE,FALSE,FALSE,FALSE,cyto settings,
instrument.measurementSettings.CytoSettings.FunctionGeneratorSettings.levelHighSpecial,1000,FALSE,FALSE,FALSE,FALSE,FALSE,cyto settings,
instrument.measurementSettings.CytoSettings.FunctionGeneratorSettings.levelLow,10,FALSE,FALSE,FALSE,FALSE,FALSE,cyto settings,
instrument.measurementSettings.CytoSettings.FunctionGeneratorSettings.timeHighNormal,25,FALSE,FALSE,FALSE,FALSE,FALSE,cyto settings,
instrument.measurementSettings.CytoSettings.FunctionGeneratorSettings.timeHighSpecial,250,FALSE,FALSE,FALSE,FALSE,FALSE,cyto settings,
instrument.measurementSettings.CytoSettings.FunctionGeneratorSettings.timeLow,225,FALSE,FALSE,FALSE,FALSE,FALSE,cyto settings,
instrument.measurementSettings.CytoSettings.FunctionGeneratorSettings.iifTriggersPerSecond,10,FALSE,FALSE,FALSE,FALSE,FALSE,cyto settings,
instrument.measurementSettings.CytoSettings.UseDcRestore,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,cyto settings,
instrument.measurementSettings.CytoSettings.UsbSpeed,8,FALSE,FALSE,FALSE,FALSE,FALSE,cyto settings,
instrument.measurementSettings.CytoSettings.IsBeadsMeasurement,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,cyto settings,
instrument.measurementResults.start,2025-02-13T14:28:04.646157+01:00,FALSE,FALSE,FALSE,FALSE,FALSE,date time (already in previous lines),
instrument.measurementResults.maximum_measurement_time_s,1200,TRUE,TRUE,TRUE,TRUE,FALSE,actual measurement time (in sec),
instrument.measurementResults.particleCount,464184,TRUE,TRUE,TRUE,TRUE,FALSE,particle count,"There is the total number of detected particles, then there is the number of particles downloaded to the computer, this can be different if the computer cannot keep up with the high load for example, and then there is the actual number in the file, after smart triggering."
instrument.measurementResults.particlesInFileCount,5485,TRUE,TRUE,TRUE,TRUE,FALSE,particle downloaded in file (see comment),
instrument.measurementResults.pictureCount,514,TRUE,TRUE,TRUE,TRUE,FALSE,picture count,
instrument.measurementResults.pumped_volume,4872,TRUE,TRUE,TRUE,TRUE,FALSE,pumped volume,
instrument.measurementResults.analysed_volume,"4859,499457",TRUE,TRUE,TRUE,TRUE,FALSE,analysed volume ,
instrument.measurementResults.particleConcentration,"1,128717072",TRUE,TRUE,TRUE,TRUE,FALSE,particle concentration,
instrument.measurementResults.systemTemperature,"27,578514",FALSE,FALSE,FALSE,FALSE,FALSE,measured instrument settings,
instrument.measurementResults.sheathTemperature,"29,610598",FALSE,FALSE,FALSE,FALSE,FALSE,measured instrument settings,
instrument.measurementResults.absolutePressure,"212,27728",FALSE,FALSE,FALSE,FALSE,FALSE,measured instrument settings,
instrument.measurementResults.differentialPressure,"-257,76773",FALSE,FALSE,FALSE,FALSE,FALSE,measured instrument settings,
,,,,,,,,
example of one particle from the acquisition file,,,,,,,,
particles.particleId,173,TRUE,TRUE,TRUE,TRUE,FALSE,,
particles.hasImage,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,,
particles.pulseShapes.description,FWS,TRUE,TRUE,TRUE,TRUE,FALSE,,
particles.pulseShapes.values1,"314,66666",TRUE,TRUE,FALSE,TRUE,FALSE,,Values is an array with all the values for the pulse shape.
particles.pulseShapes.description,SWS,TRUE,TRUE,FALSE,TRUE,FALSE,,
particles.pulseShapes.values1,30,TRUE,TRUE,FALSE,TRUE,FALSE,,
particles.pulseShapes.description,Fl Yellow,TRUE,TRUE,FALSE,TRUE,FALSE,,
particles.pulseShapes.values1,"0,083333336",TRUE,TRUE,FALSE,TRUE,FALSE,,
particles.pulseShapes.description,FL Red,TRUE,TRUE,FALSE,TRUE,FALSE,,
particles.pulseShapes.values1,"48,333332",TRUE,TRUE,FALSE,TRUE,FALSE,,
particles.pulseShapes.description,Curvature,FALSE,FALSE,FALSE,FALSE,FALSE,redundant with FWS L and R,"Curvature is a combination of Left and Right, but I do not know the exact formula. It is not used very often."
particles.pulseShapes.values1,"-0,3470767",FALSE,FALSE,FALSE,FALSE,FALSE,,
particles.pulseShapes.description,FWS L,TRUE,TRUE,FALSE,TRUE,FALSE,,
particles.pulseShapes.values1,"154,66667",TRUE,TRUE,FALSE,TRUE,FALSE,values of what ? ,
particles.pulseShapes.description,FWS R,TRUE,TRUE,FALSE,TRUE,FALSE,,
particles.pulseShapes.values1,160,TRUE,TRUE,FALSE,TRUE,FALSE,,
particles.parameters.description,FWS,TRUE,TRUE,FALSE,TRUE,FALSE,,
particles.parameters.length,"3,1851401",TRUE,TRUE,FALSE,TRUE,FALSE,,
particles.parameters.total,"18344,916",TRUE,TRUE,FALSE,TRUE,FALSE,,
particles.parameters.maximum,2504,TRUE,TRUE,FALSE,TRUE,FALSE,,
particles.parameters.average,"1394,532",TRUE,TRUE,FALSE,TRUE,FALSE,,
particles.parameters.inertia,"0,4873372",TRUE,TRUE,FALSE,TRUE,FALSE,,
particles.parameters.centreOfGravity,"6,146727",TRUE,TRUE,FALSE,TRUE,FALSE,,
particles.parameters.fillFactor,"0,7276904",TRUE,TRUE,FALSE,TRUE,FALSE,,
particles.parameters.asymmetry,"0,05434966",TRUE,TRUE,FALSE,TRUE,FALSE,,
particles.parameters.numberOfCells,"0,993438",TRUE,TRUE,FALSE,TRUE,FALSE,,
particles.parameters.sampleLength,"7,15",TRUE,TRUE,FALSE,TRUE,FALSE,,
particles.parameters.timeOfArrival,"0,6408574",TRUE,TRUE,FALSE,TRUE,FALSE,,
particles.parameters.first,"314,66666",TRUE,TRUE,FALSE,TRUE,FALSE,,
particles.parameters.last,216,TRUE,TRUE,FALSE,TRUE,FALSE,,
particles.parameters.minimum,216,TRUE,TRUE,FALSE,TRUE,FALSE,,
particles.parameters.swscov,42988244,TRUE,TRUE,FALSE,TRUE,FALSE,,
particles.parameters.variableLength,"6,633353",TRUE,TRUE,FALSE,TRUE,FALSE,,
particles.parameters.description,SWS,TRUE,TRUE,FALSE,TRUE,FALSE,,
particles.parameters.length,"2,7329717",TRUE,TRUE,FALSE,TRUE,FALSE,what is the difference between 1153 and 1136,
particles.parameters.total,"3170,25",TRUE,TRUE,FALSE,TRUE,FALSE,,
particles.parameters.maximum,456,TRUE,TRUE,FALSE,TRUE,FALSE,,
particles.parameters.average,"241,25",TRUE,TRUE,FALSE,TRUE,FALSE,,
particles.parameters.inertia,"0,4328153",TRUE,TRUE,FALSE,TRUE,FALSE,,
particles.parameters.centreOfGravity,"6,450259",TRUE,TRUE,FALSE,TRUE,FALSE,,
particles.parameters.fillFactor,"0,6827174",TRUE,TRUE,FALSE,TRUE,FALSE,,
particles.parameters.asymmetry,"0,007652402",TRUE,TRUE,FALSE,TRUE,FALSE,,
particles.parameters.numberOfCells,"1,0021082",TRUE,TRUE,FALSE,TRUE,FALSE,,
particles.parameters.sampleLength,"7,15",TRUE,TRUE,FALSE,TRUE,FALSE,,
particles.parameters.timeOfArrival,"0,6408574",TRUE,TRUE,FALSE,TRUE,FALSE,similar to 1146,
particles.parameters.first,30,TRUE,TRUE,FALSE,TRUE,FALSE,,
particles.parameters.last,34,TRUE,TRUE,FALSE,TRUE,FALSE,,
particles.parameters.minimum,30,TRUE,TRUE,FALSE,TRUE,FALSE,,
particles.parameters.swscov,"212,25412",TRUE,TRUE,FALSE,TRUE,FALSE,,
particles.parameters.variableLength,"5,984875",TRUE,TRUE,FALSE,TRUE,FALSE,,
particles.parameters.description,Fl Yellow,TRUE,TRUE,FALSE,TRUE,FALSE,,
particles.parameters.length,"0,41130358",TRUE,TRUE,FALSE,TRUE,FALSE,,
particles.parameters.total,"5,2708335",TRUE,TRUE,FALSE,TRUE,FALSE,,
particles.parameters.maximum,"0,9375",TRUE,TRUE,FALSE,TRUE,FALSE,,
particles.parameters.average,"0,40544873",TRUE,TRUE,FALSE,TRUE,FALSE,,
particles.parameters.inertia,"0,38821706",TRUE,TRUE,FALSE,TRUE,FALSE,,
particles.parameters.centreOfGravity,"5,501976",TRUE,TRUE,FALSE,TRUE,FALSE,,
particles.parameters.fillFactor,"0,5847387",TRUE,TRUE,FALSE,TRUE,FALSE,,
particles.parameters.asymmetry,"0,15354216",TRUE,TRUE,FALSE,TRUE,FALSE,,
particles.parameters.numberOfCells,"1,1854126",TRUE,TRUE,FALSE,TRUE,FALSE,,
particles.parameters.sampleLength,"7,15",TRUE,TRUE,FALSE,TRUE,FALSE,,
particles.parameters.timeOfArrival,"0,6408574",TRUE,TRUE,FALSE,TRUE,FALSE,,
particles.parameters.first,"0,083333336",TRUE,TRUE,FALSE,TRUE,FALSE,,
particles.parameters.last,0,TRUE,TRUE,FALSE,TRUE,FALSE,,
particles.parameters.minimum,0,TRUE,TRUE,FALSE,TRUE,FALSE,,
particles.parameters.swscov,"6940,116",TRUE,TRUE,FALSE,TRUE,FALSE,,
particles.parameters.variableLength,"5,148762",TRUE,TRUE,FALSE,TRUE,FALSE,,
particles.parameters.description,FL Red,TRUE,TRUE,FALSE,TRUE,FALSE,,
particles.parameters.length,"3,8851972",TRUE,TRUE,FALSE,TRUE,FALSE,,
particles.parameters.total,"1292,0624",TRUE,TRUE,FALSE,TRUE,FALSE,,
particles.parameters.maximum,162,TRUE,TRUE,FALSE,TRUE,FALSE,,
particles.parameters.average,"98,338135",TRUE,TRUE,FALSE,TRUE,FALSE,,
particles.parameters.inertia,"0,56929165",TRUE,TRUE,FALSE,TRUE,FALSE,,
particles.parameters.centreOfGravity,"5,536333",TRUE,TRUE,FALSE,TRUE,FALSE,,
particles.parameters.fillFactor,"0,7795289",TRUE,TRUE,FALSE,TRUE,FALSE,,
particles.parameters.asymmetry,"0,14825642",TRUE,TRUE,FALSE,TRUE,FALSE,,
particles.parameters.numberOfCells,"0,9463843",TRUE,TRUE,FALSE,TRUE,FALSE,,
particles.parameters.sampleLength,"7,15",TRUE,TRUE,FALSE,TRUE,FALSE,,
particles.parameters.timeOfArrival,"0,6408574",TRUE,TRUE,FALSE,TRUE,FALSE,,
particles.parameters.first,"48,333332",TRUE,TRUE,FALSE,TRUE,FALSE,,
particles.parameters.last,"13,666667",TRUE,TRUE,FALSE,TRUE,FALSE,,
particles.parameters.minimum,"13,666667",TRUE,TRUE,FALSE,TRUE,FALSE,,
particles.parameters.swscov,"1859403,8",TRUE,TRUE,FALSE,TRUE,FALSE,,
particles.parameters.variableLength,"6,630735",TRUE,TRUE,FALSE,TRUE,FALSE,,
particles.parameters.description,Curvature,TRUE,TRUE,FALSE,TRUE,FALSE,,
